NP_116764.2,gi|1123971673|ref|XP_019597553.1|,28.405,45.53,257,180,4,1,256,37,290,2.76e-68,219
NP_116764.2,gi|731476170|ref|XP_010588808.1|,27.237,45.14,257,183,4,1,256,33,286,2.88e-68,219
NP_116764.2,gi|354506361|ref|XP_003515232.1|,29.804,47.84,255,165,4,1,254,60,301,2.91e-68,219
NP_116764.2,gi|930231820|ref|XP_014167441.1|,29.572,47.08,257,175,4,1,256,49,300,3.01e-68,219
NP_116764.2,gi|1214221108|ref|XP_021584738.1|,30.350,50.97,257,162,4,1,256,11,251,3.17e-68,218
NP_116764.2,gi|1007758786|ref|XP_015818609.1|,32.031,49.22,256,163,5,1,255,62,307,3.39e-68,219
NP_116764.2,gi|1121832552|ref|XP_019390228.1|;gi|1121832554|ref|XP_019390229.1|,30.315,50.79,254,160,3,1,254,54,290,3.44e-68,219
NP_116764.2,gi|1062819084|ref|XP_017930065.1|,73.047,83.59,256,69,0,1,256,165,420,3.54e-68,223
NP_116764.2,gi|704178861|ref|XP_010134615.1|,27.451,45.49,255,180,4,3,256,1,251,3.64e-68,218
NP_116764.2,gi|795344975|ref|XP_011783247.1|,30.196,47.84,255,164,4,1,254,35,276,3.70e-68,218
NP_116764.2,gi|1212180241|ref|XP_021540169.1|,28.016,44.75,257,181,4,1,256,37,290,3.78e-68,219
NP_116764.2,gi|1020935996|ref|XP_005038461.2|,72.656,83.59,256,70,0,1,256,174,429,3.89e-68,223
NP_116764.2,gi|847013418|ref|XP_012804241.1|,26.848,42.80,257,184,4,1,256,138,391,3.97e-68,222
NP_116764.2,gi|640834415|ref|XP_008072922.1|,29.183,45.53,257,175,4,1,256,19,269,3.99e-68,218
NP_116764.2,gi|1246154883|ref|XP_022422830.1|;gi|1246154885|ref|XP_022422831.1|,26.848,44.75,257,184,4,1,256,19,272,4.02e-68,218
NP_116764.2,gi|511847529|ref|XP_004748146.1|,28.016,44.36,257,181,4,1,256,37,290,4.04e-68,219
NP_116764.2,gi|388596702|ref|NP_001253987.1|,29.412,47.06,255,166,4,1,254,35,276,4.08e-68,218
NP_116764.2,gi|1041065134|ref|XP_017289370.1|,32.031,50.39,256,163,5,1,255,40,285,4.11e-68,218
NP_116764.2,gi|1034084144|ref|XP_016774863.1|,29.412,47.06,255,166,4,1,254,74,315,4.32e-68,219
NP_116764.2,gi|699658188|ref|XP_009897931.1|,76.562,86.72,256,60,0,1,256,165,420,4.39e-68,223
NP_116764.2,gi|1004170662|ref|NP_001307840.1|;gi|1034569900|ref|XP_016872253.1|,29.412,47.06,255,166,4,1,254,68,309,4.39e-68,219
NP_116764.2,gi|1032937659|ref|XP_016822692.1|,30.196,48.24,255,164,4,1,254,60,301,4.44e-68,219
NP_116764.2,gi|471391514|ref|XP_004380293.1|,28.016,45.91,257,181,4,1,256,19,272,4.48e-68,218
NP_116764.2,gi|564249727|ref|XP_006263939.1|;gi|950938223|ref|XP_014450323.1|;gi|1113737464|ref|XP_019336883.1|,31.102,50.79,254,158,3,1,254,54,290,4.51e-68,218
NP_116764.2,gi|395742042|ref|XP_003777685.1|,29.412,47.06,255,166,4,1,254,23,264,4.60e-68,218
NP_116764.2,gi|1048475677|ref|XP_017516491.1|,27.237,44.75,257,183,4,1,256,53,306,4.71e-68,219
NP_116764.2,gi|947305179|ref|XP_014447879.1|,31.128,49.42,257,160,4,1,256,11,251,4.75e-68,217
NP_116764.2,gi|803268953|ref|XP_011994195.1|,27.237,43.97,257,183,4,1,256,50,303,4.75e-68,219
NP_116764.2,gi|795302701|ref|XP_011822901.1|,29.297,46.88,256,167,4,1,255,93,335,4.83e-68,220
NP_116764.2,gi|1034569897|ref|XP_016872252.1|,29.412,47.06,255,166,4,1,254,79,320,4.95e-68,219
NP_116764.2,gi|930231822|ref|XP_014167442.1|,29.572,47.08,257,175,4,1,256,49,300,4.95e-68,219
NP_116764.2,gi|795358900|ref|XP_011747336.1|,27.237,45.14,257,183,4,1,256,37,290,4.96e-68,218
NP_116764.2,gi|1018975884|ref|XP_001513388.4|,29.804,47.45,255,165,4,1,254,53,294,5.01e-68,218
NP_116764.2,gi|672040786|ref|XP_008758770.1|;gi|672040788|ref|XP_008758771.1|,29.020,48.63,255,167,4,1,254,44,285,5.03e-68,218
NP_116764.2,gi|297674772|ref|XP_002815385.1|;gi|686717654|ref|XP_009238771.1|;gi|686717656|ref|XP_009238772.1|;gi|686717659|ref|XP_009238773.1|;gi|686717661|ref|XP_009238774.1|;gi|686717664|ref|XP_009238775.1|;gi|686717666|ref|XP_009238776.1|;gi|686717670|ref|XP_009238778.1|,29.688,50.39,256,163,4,1,255,37,276,5.08e-68,218
NP_116764.2,gi|803268951|ref|XP_011994194.1|,27.237,43.97,257,183,4,1,256,49,302,5.09e-68,219
NP_116764.2,gi|327277474|ref|XP_003223489.1|;gi|637321922|ref|XP_008112945.1|,30.980,49.80,255,165,5,1,254,61,305,5.09e-68,219
NP_116764.2,gi|441600014|ref|XP_004087583.1|,29.412,47.06,255,166,4,1,254,53,294,5.15e-68,218
NP_116764.2,gi|1012107902|ref|XP_015996325.1|,28.794,46.30,257,179,4,1,256,8,261,5.43e-68,217
NP_116764.2,gi|1044339854|ref|XP_017364965.1|,27.237,44.36,257,183,4,1,256,19,272,5.50e-68,218
NP_116764.2,gi|928029273|ref|XP_013863026.1|,32.031,50.78,256,163,5,1,255,40,285,5.51e-68,218
NP_116764.2,gi|820963296|ref|XP_012371580.1|,29.183,47.47,257,178,4,1,256,8,261,5.60e-68,217
NP_116764.2,gi|545688896|ref|NP_001270507.1|;gi|966944557|ref|XP_014994502.1|,27.237,44.75,257,183,4,1,256,37,290,5.66e-68,218
NP_116764.2,gi|507642068|ref|XP_004701803.1|,28.244,48.09,262,170,4,1,255,226,476,5.67e-68,224
NP_116764.2,gi|694862071|ref|XP_009472930.1|,27.843,45.10,255,179,4,3,256,1,251,5.88e-68,217
NP_116764.2,gi|676474260|ref|XP_009060089.1|,30.739,52.14,257,163,4,1,256,50,292,6.01e-68,218
NP_116764.2,gi|1129958563|ref|XP_019738937.1|;gi|1129958565|ref|XP_019738938.1|,32.031,50.39,256,163,5,1,255,92,337,6.10e-68,219
NP_116764.2,gi|148225638|ref|NP_001081408.1|,32.549,53.33,255,161,5,1,254,71,315,6.16e-68,219
NP_116764.2,gi|931578229|ref|XP_014202084.1|;gi|1034084142|ref|XP_016774862.1|,29.412,47.06,255,166,4,1,254,93,334,6.19e-68,219
NP_116764.2,gi|1197333910|ref|XP_021128354.1|,27.843,45.10,255,179,4,3,256,1,251,6.21e-68,217
NP_116764.2,gi|852771168|ref|XP_012879248.1|,26.459,44.36,257,185,4,1,256,38,291,6.30e-68,218
NP_116764.2,gi|562848561|ref|XP_006153097.1|,30.153,50.00,262,163,5,1,254,245,494,6.76e-68,224
NP_116764.2,gi|1158841898|ref|XP_020329672.1|;gi|1158841900|ref|XP_020329673.1|;gi|1158841902|ref|XP_020329675.1|,30.859,50.78,256,166,5,1,255,65,310,6.87e-68,219
NP_116764.2,gi|744567488|ref|XP_010979377.1|,27.237,44.75,257,183,4,1,256,37,290,6.88e-68,218
NP_116764.2,gi|970733211|ref|XP_006212114.2|;gi|970733213|ref|XP_015101393.1|,26.848,44.75,257,184,4,1,256,37,290,7.03e-68,218
NP_116764.2,gi|795325600|ref|XP_011825949.1|;gi|795437036|ref|XP_011884406.1|,27.626,44.36,257,182,4,1,256,37,290,7.10e-68,218
NP_116764.2,gi|586446724|ref|XP_006831548.1|,29.804,47.45,255,165,4,1,254,41,282,7.28e-68,218
NP_116764.2,gi|560922847|ref|XP_006187621.1|;gi|743715934|ref|XP_010951604.1|;gi|744548219|ref|XP_010972864.1|,30.588,50.20,255,160,4,1,254,37,275,7.30e-68,218
NP_116764.2,gi|803066982|ref|XP_012032688.1|,90.734,94.21,259,21,1,1,256,192,450,7.43e-68,223
NP_116764.2,gi|332244717|ref|XP_003271520.1|;gi|820993786|ref|XP_012363632.1|,29.297,50.39,256,164,4,1,255,37,276,7.43e-68,218
NP_116764.2,gi|1190406881|ref|XP_020853603.1|;gi|1190406883|ref|XP_020853604.1|,86.792,90.19,265,26,1,1,256,167,431,7.80e-68,223
NP_116764.2,gi|723147231|ref|XP_010290872.1|,30.038,49.43,263,165,6,1,255,127,378,7.92e-68,221
NP_116764.2,gi|1020404021|ref|XP_016107022.1|,30.078,50.39,256,166,4,1,255,68,311,8.06e-68,218
NP_116764.2,gi|1044339856|ref|XP_017364969.1|,27.237,44.36,257,183,4,1,256,8,261,8.11e-68,217
NP_116764.2,gi|902903575|ref|XP_013040763.1|,27.843,45.88,255,179,4,3,256,1,251,8.14e-68,216
NP_116764.2,gi|556754592|ref|XP_005972660.1|,30.588,50.59,255,160,4,1,254,37,275,8.22e-68,217
NP_116764.2,gi|975115284|ref|XP_015272894.1|,30.435,50.99,253,159,3,3,255,1,236,8.30e-68,216
NP_116764.2,gi|591346166|ref|XP_007098333.1|;gi|1111084164|ref|XP_019272838.1|;gi|1111084172|ref|XP_019272846.1|;gi|1111084194|ref|XP_019272873.1|;gi|1111084208|ref|XP_019272885.1|,27.626,44.36,257,182,4,1,256,19,272,8.59e-68,217
NP_116764.2,gi|297674147|ref|XP_002815098.1|,27.237,44.36,257,183,4,1,256,37,290,8.63e-68,218
NP_116764.2,gi|1168975262|ref|XP_020447497.1|,30.350,47.08,257,172,4,1,256,48,298,8.67e-68,218
NP_116764.2,gi|488581617|ref|XP_004476230.1|;gi|821134269|ref|XP_012374140.1|,27.626,44.36,257,182,4,1,256,19,272,8.78e-68,217
NP_116764.2,gi|593719130|ref|XP_007105923.1|,28.405,46.30,257,180,4,1,256,19,272,8.87e-68,217
NP_116764.2,gi|224055425|ref|XP_002190143.1|,31.559,47.91,263,161,6,1,255,227,478,8.94e-68,223
NP_116764.2,gi|410957027|ref|XP_003985136.1|;gi|1126419479|ref|XP_019684654.1|,27.626,44.36,257,182,4,1,256,19,272,8.97e-68,217
NP_116764.2,gi|556750315|ref|XP_005970575.1|,27.237,43.97,257,183,4,1,256,43,296,8.98e-68,218
NP_116764.2,gi|348529536|ref|XP_003452269.1|;gi|1110946728|ref|XP_019215520.1|,29.688,46.09,256,173,3,1,256,22,270,9.02e-68,217
NP_116764.2,gi|554506529|ref|NP_001273018.1|;gi|1062952291|ref|XP_017897244.1|,30.196,50.59,255,161,4,1,254,37,275,9.07e-68,217
NP_116764.2,gi|803245352|ref|XP_011982657.1|;gi|803245354|ref|XP_011982658.1|;gi|966006736|ref|XP_014960045.1|;gi|966006739|ref|XP_014960046.1|,30.588,50.59,255,160,4,1,254,37,275,9.47e-68,217
NP_116764.2,gi|1034165107|ref|XP_016807502.1|,27.626,44.75,257,182,4,1,256,37,290,9.73e-68,218
NP_116764.2,gi|989987098|ref|XP_015450311.1|,29.183,45.91,257,178,4,1,256,28,281,9.82e-68,217
NP_116764.2,gi|14916483|ref|NP_001217.2|,27.237,44.36,257,183,4,1,256,37,290,9.84e-68,218
NP_116764.2,gi|1126211229|ref|XP_019639398.1|,31.395,47.67,258,166,5,1,256,134,382,9.96e-68,221
NP_116764.2,gi|532087138|ref|XP_005329281.1|,30.350,50.97,257,162,4,1,256,37,277,1.01e-67,217
NP_116764.2,gi|585641900|ref|XP_006881156.1|,26.459,44.36,257,185,4,1,256,19,272,1.03e-67,217
NP_116764.2,gi|585149522|ref|XP_006727259.1|,28.016,44.75,257,181,4,1,256,37,290,1.06e-67,218
NP_116764.2,gi|831286125|ref|XP_012674364.1|,29.412,48.63,255,161,5,1,254,48,284,1.07e-67,217
NP_116764.2,gi|562848563|ref|XP_006153098.1|;gi|562848565|ref|XP_006153099.1|;gi|562848569|ref|XP_006153101.1|;gi|947258970|ref|XP_014445040.1|;gi|947258976|ref|XP_014445041.1|;gi|947258979|ref|XP_014445042.1|;gi|947258987|ref|XP_014445043.1|;gi|947258993|ref|XP_014445044.1|,30.153,50.00,262,163,5,1,254,226,475,1.09e-67,223
NP_116764.2,gi|1244075696|ref|XP_022374316.1|,28.016,44.36,257,181,4,1,256,37,290,1.11e-67,218
NP_116764.2,gi|831476431|ref|XP_012710621.1|,31.250,50.39,256,165,5,1,255,40,285,1.12e-67,217
NP_116764.2,gi|942198119|ref|XP_014351565.1|;gi|942198121|ref|XP_014351566.1|;gi|942198123|ref|XP_014351567.1|,31.373,47.45,255,160,4,1,254,49,289,1.15e-67,218
NP_116764.2,gi|759123685|ref|XP_011359747.1|,28.794,45.53,257,179,4,1,256,38,291,1.19e-67,218
NP_116764.2,gi|795344965|ref|XP_011783245.1|,30.196,47.84,255,164,4,1,254,109,350,1.20e-67,219
NP_116764.2,gi|1040187495|ref|XP_017202842.1|,27.237,45.14,257,183,4,1,256,19,272,1.23e-67,217
NP_116764.2,gi|532017644|ref|XP_005352574.1|,29.020,47.84,255,169,4,1,254,62,305,1.23e-67,218
NP_116764.2,gi|578819890|ref|XP_006718080.1|,29.412,47.06,255,166,4,1,254,74,315,1.24e-67,218
NP_116764.2,gi|658904322|ref|XP_008434900.1|,32.031,49.61,256,163,5,1,255,34,279,1.26e-67,217
NP_116764.2,gi|397519844|ref|XP_003830063.1|,27.626,44.75,257,182,4,1,256,37,290,1.30e-67,217
NP_116764.2,gi|731458348|ref|XP_010600784.1|;gi|731458350|ref|XP_010600786.1|,29.278,47.91,263,166,5,1,255,226,476,1.31e-67,223
NP_116764.2,gi|657753034|ref|XP_008312002.1|,31.641,49.22,256,164,5,1,255,67,312,1.31e-67,218
NP_116764.2,gi|685542551|ref|XP_009205626.1|;gi|685542553|ref|XP_009205627.1|;gi|685542555|ref|XP_009205628.1|;gi|685542557|ref|XP_009205629.1|;gi|1060572799|ref|XP_017814451.1|,27.237,44.36,257,183,4,1,256,19,272,1.31e-67,217
NP_116764.2,gi|759123688|ref|XP_011359748.1|,28.794,45.53,257,179,4,1,256,37,290,1.33e-67,217
NP_116764.2,gi|426346123|ref|XP_004040734.1|,28.906,50.39,256,165,4,1,255,52,291,1.34e-67,217
NP_116764.2,gi|1108906830|ref|XP_019113902.1|;gi|1108906835|ref|XP_010740777.2|,28.516,46.09,256,166,4,1,255,59,298,1.34e-67,218
NP_116764.2,gi|542238789|ref|XP_005457038.1|,29.572,46.30,257,173,5,1,256,60,309,1.36e-67,218
NP_116764.2,gi|837827106|ref|XP_012785090.1|,28.794,48.64,257,179,4,1,256,19,272,1.37e-67,217
NP_116764.2,gi|1246162163|ref|XP_022426662.1|,29.804,49.80,255,162,4,1,254,37,275,1.37e-67,217
NP_116764.2,gi|821452171|ref|XP_012396447.1|,29.804,48.63,255,165,4,1,254,34,275,1.37e-67,217
NP_116764.2,gi|586477733|ref|XP_006869403.1|,26.070,43.58,257,186,4,1,256,113,366,1.37e-67,220
NP_116764.2,gi|795293058|ref|XP_011814941.1|,29.688,48.83,256,163,4,1,255,37,276,1.39e-67,217
NP_116764.2,gi|1059179004|ref|XP_017745898.1|,27.626,43.97,257,182,4,1,256,8,261,1.40e-67,216
NP_116764.2,gi|724883955|ref|XP_010373773.1|;gi|724883958|ref|XP_010373774.1|,27.626,43.97,257,182,4,1,256,8,261,1.40e-67,216
NP_116764.2,gi|1187625622|ref|XP_020765840.1|,31.373,52.16,255,158,4,1,254,37,275,1.42e-67,217
NP_116764.2,gi|1129920607|ref|XP_019724548.1|,56.458,68.63,271,103,2,1,256,201,471,1.44e-67,223
NP_116764.2,gi|1109016579|ref|XP_019110884.1|,28.016,44.75,257,178,4,1,256,63,313,1.45e-67,218
NP_116764.2,gi|1169047458|ref|XP_020476411.1|,31.518,51.75,257,156,5,1,256,50,287,1.49e-67,217
NP_116764.2,gi|946777589|ref|XP_014400212.1|,27.626,45.14,257,182,4,1,256,19,272,1.52e-67,216
NP_116764.2,gi|961744070|ref|XP_014932669.1|,29.688,48.05,256,163,4,1,255,62,301,1.52e-67,218
NP_116764.2,gi|1111204117|ref|XP_019277851.1|,29.688,48.44,256,163,4,1,255,62,301,1.53e-67,218
NP_116764.2,gi|700381215|ref|XP_009930434.1|,27.451,45.49,255,180,4,3,256,1,251,1.55e-67,216
NP_116764.2,gi|927160296|ref|XP_013919167.1|;gi|927160299|ref|XP_013919168.1|;gi|927160301|ref|XP_013919169.1|;gi|927160304|ref|XP_013919171.1|;gi|927160307|ref|XP_013919172.1|,75.000,86.33,256,64,0,1,256,168,423,1.58e-67,221
NP_116764.2,gi|961744068|ref|XP_014932668.1|,29.688,48.05,256,163,4,1,255,63,302,1.61e-67,218
NP_116764.2,gi|928052916|ref|XP_013875661.1|,29.961,49.42,257,159,5,1,256,44,280,1.63e-67,217
NP_116764.2,gi|1111204115|ref|XP_019277850.1|,29.688,48.44,256,163,4,1,255,63,302,1.65e-67,218
NP_116764.2,gi|1025225421|ref|XP_016367465.1|,31.250,49.61,256,165,4,1,255,79,324,1.69e-67,218
NP_116764.2,gi|478509028|ref|XP_004428794.1|,28.906,48.83,256,165,4,1,255,37,276,1.70e-67,216
NP_116764.2,gi|560925623|ref|XP_006188993.1|;gi|946663995|ref|XP_014418265.1|,27.237,44.75,257,183,4,1,256,19,272,1.70e-67,216
NP_116764.2,gi|1187581797|ref|XP_020743573.1|,27.237,44.36,257,183,4,1,256,37,290,1.79e-67,217
NP_116764.2,gi|15718698|ref|NP_203124.1|,29.412,47.06,255,166,4,1,254,93,334,1.81e-67,218
NP_116764.2,gi|817329844|ref|XP_012291934.1|;gi|817329846|ref|XP_012291935.1|,26.848,43.97,257,184,4,1,256,8,261,1.81e-67,216
NP_116764.2,gi|699615443|ref|XP_009875221.1|,27.059,44.31,255,181,4,3,256,1,251,1.82e-67,216
NP_116764.2,gi|426346125|ref|XP_004040735.1|,28.906,50.39,256,165,4,1,255,37,276,1.85e-67,216
NP_116764.2,gi|1117376018|ref|XP_019377451.1|;gi|1117376022|ref|XP_019377452.1|,30.980,51.37,255,159,3,1,255,54,291,1.87e-67,217
NP_116764.2,gi|767964037|ref|XP_011538562.1|,29.412,47.06,255,166,4,1,254,27,268,1.89e-67,216
NP_116764.2,gi|545210267|ref|XP_005607953.1|;gi|664756269|ref|XP_008535641.1|,28.016,45.53,257,181,4,1,256,19,272,1.92e-67,216
NP_116764.2,gi|1110946721|ref|XP_019215518.1|,29.572,46.30,257,173,5,1,256,68,317,1.98e-67,218
NP_116764.2,gi|1020408136|ref|XP_016122646.1|,31.250,49.22,256,165,4,1,255,79,324,1.99e-67,218
NP_116764.2,gi|1041065136|ref|XP_017289379.1|,32.031,50.39,256,163,5,1,255,34,279,2.10e-67,216
NP_116764.2,gi|397505966|ref|XP_003823509.1|,29.297,50.39,256,164,4,1,255,52,291,2.11e-67,217
NP_116764.2,gi|1042247626|ref|XP_017328838.1|,57.621,71.38,269,101,1,1,256,158,426,2.26e-67,221
NP_116764.2,gi|723120603|ref|XP_010290767.1|,27.626,45.14,257,181,4,1,256,3,255,2.27e-67,216
NP_116764.2,gi|958691053|ref|XP_014694990.1|,30.078,49.22,256,162,4,1,255,37,276,2.32e-67,216
NP_116764.2,gi|731458352|ref|XP_010600789.1|,29.278,47.91,263,166,5,1,255,211,461,2.33e-67,222
NP_116764.2,gi|724883952|ref|XP_010373772.1|;gi|1059179000|ref|XP_017745895.1|;gi|1059179002|ref|XP_017745896.1|,27.626,43.97,257,182,4,1,256,19,272,2.33e-67,216
NP_116764.2,gi|557000042|ref|XP_006002867.1|,31.765,52.16,255,163,5,1,254,39,283,2.34e-67,216
NP_116764.2,gi|602703737|ref|XP_007463292.1|,27.237,44.75,257,183,4,1,256,19,272,2.36e-67,216
NP_116764.2,gi|961744074|ref|XP_014932671.1|,29.688,48.05,256,163,4,1,255,37,276,2.40e-67,216
NP_116764.2,gi|1002591118|ref|XP_015674283.1|,77.344,87.50,256,58,0,1,256,175,430,2.40e-67,221
NP_116764.2,gi|635044261|ref|XP_007997714.1|;gi|635044263|ref|XP_007997715.1|,27.626,44.36,257,182,4,1,256,19,272,2.41e-67,216
NP_116764.2,gi|1117376243|ref|XP_019377505.1|,28.016,44.75,257,181,4,1,256,48,301,2.43e-67,217
NP_116764.2,gi|1101608805|ref|XP_018968790.1|,30.859,49.61,256,166,5,1,255,93,338,2.51e-67,218
NP_116764.2,gi|301756438|ref|XP_002914062.1|,29.688,49.61,256,163,4,1,255,62,301,2.53e-67,217
NP_116764.2,gi|961744072|ref|XP_014932670.1|,29.688,48.05,256,163,4,1,255,38,277,2.56e-67,216
NP_116764.2,gi|694909493|ref|XP_009446811.1|,29.297,50.39,256,164,4,1,255,52,291,2.56e-67,216
NP_116764.2,gi|1111204123|ref|XP_019277854.1|;gi|1111204125|ref|XP_019277855.1|,29.688,48.44,256,163,4,1,255,37,276,2.59e-67,216
NP_116764.2,gi|1121769218|ref|XP_019491527.1|,28.016,45.14,257,181,4,1,256,19,272,2.63e-67,216
NP_116764.2,gi|560950990|ref|XP_006198038.1|,30.588,49.80,255,160,4,1,254,37,275,2.66e-67,216
NP_116764.2,gi|1072249040|ref|XP_018409334.1|,61.328,76.17,256,97,2,1,256,153,406,2.67e-67,221
NP_116764.2,gi|1111204119|ref|XP_019277852.1|;gi|1111204121|ref|XP_019277853.1|,29.688,48.44,256,163,4,1,255,38,277,2.67e-67,216
NP_116764.2,gi|1248975271|ref|XP_022541681.1|,31.128,45.91,257,168,4,1,256,50,298,2.68e-67,217
NP_116764.2,gi|47523066|ref|NP_999296.1|,28.906,49.22,256,165,4,1,255,37,276,2.71e-67,216
NP_116764.2,gi|1020404023|ref|XP_016107029.1|,30.078,50.39,256,166,4,1,255,39,282,2.77e-67,216
NP_116764.2,gi|557287967|ref|XP_006026683.1|,30.588,50.59,255,160,3,1,255,54,291,2.79e-67,216
NP_116764.2,gi|1212180243|ref|XP_021540170.1|,28.016,44.75,257,181,4,1,256,19,272,2.81e-67,216
NP_116764.2,gi|593712758|ref|XP_007102911.1|;gi|593712760|ref|XP_007102912.1|,29.804,49.80,255,162,4,1,254,37,275,2.84e-67,216
NP_116764.2,gi|817329838|ref|XP_012291931.1|;gi|817329842|ref|XP_012291933.1|;gi|1212377604|ref|XP_021532091.1|;gi|1212377607|ref|XP_021532092.1|,26.848,43.97,257,184,4,1,256,19,272,3.13e-67,216
NP_116764.2,gi|817329836|ref|XP_012291930.1|,26.848,43.97,257,184,4,1,256,29,282,3.13e-67,216
NP_116764.2,gi|14790115|ref|NP_116786.1|;gi|14790119|ref|NP_004337.2|;gi|1237937841|ref|NP_001341707.1|;gi|1237937916|ref|NP_001341706.1|;gi|397505968|ref|XP_003823510.1|;gi|675774655|ref|XP_008975357.1|;gi|675774661|ref|XP_008975358.1|;gi|675774664|ref|XP_008975359.1|;gi|931570623|ref|XP_014200282.1|;gi|931570625|ref|XP_014200283.1|,29.297,50.39,256,164,4,1,255,37,276,3.15e-67,216
NP_116764.2,gi|657526883|ref|XP_008285572.1|,28.016,45.14,257,178,4,1,256,49,299,3.21e-67,217
NP_116764.2,gi|1024942199|ref|XP_016360258.1|,30.078,50.00,256,166,4,1,255,79,322,3.22e-67,217
NP_116764.2,gi|1041096462|ref|XP_017270905.1|,58.303,70.11,271,98,2,1,256,182,452,3.23e-67,221
NP_116764.2,gi|1079737930|ref|XP_018538233.1|,58.672,69.37,271,97,2,1,256,188,458,3.29e-67,221
NP_116764.2,gi|632988444|ref|XP_007883114.1|,30.588,49.41,255,165,4,1,254,67,310,3.35e-67,217
NP_116764.2,gi|1236468992|ref|NP_001341709.1|;gi|1237938294|ref|NP_001341708.1|,29.297,50.39,256,164,4,1,255,11,250,3.36e-67,215
NP_116764.2,gi|1002594322|ref|XP_015676047.1|,30.196,49.41,255,167,5,1,254,56,300,3.53e-67,217
NP_116764.2,gi|60115696|ref|NP_001012435.1|;gi|694909495|ref|XP_009446812.1|;gi|694909499|ref|XP_009446814.1|;gi|1034161662|ref|XP_016806491.1|;gi|1034161665|ref|XP_016806492.1|;gi|1034161667|ref|XP_016806493.1|,29.297,50.39,256,164,4,1,255,37,276,3.55e-67,216
NP_116764.2,gi|927131912|ref|XP_013910224.1|;gi|927131915|ref|XP_013910225.1|,30.980,53.33,255,159,3,1,255,44,281,3.71e-67,216
NP_116764.2,gi|1041096466|ref|XP_017270907.1|,58.303,70.11,271,98,2,1,256,163,433,3.74e-67,221
NP_116764.2,gi|1211370741|ref|XP_021462039.1|,30.469,51.56,256,159,5,1,255,51,288,3.77e-67,216
NP_116764.2,gi|528078452|ref|NP_001268511.1|,29.688,48.83,256,163,4,1,255,37,276,3.79e-67,216
NP_116764.2,gi|723541354|ref|XP_010310914.1|,27.843,46.67,255,179,4,3,256,1,251,3.81e-67,215
NP_116764.2,gi|1169028735|ref|XP_020466438.1|,56.089,69.00,271,104,2,1,256,214,484,3.89e-67,222
NP_116764.2,gi|961753373|ref|XP_014937327.1|,27.626,43.97,257,182,4,1,256,19,272,3.97e-67,216
NP_116764.2,gi|1095969993|ref|XP_018782331.1|,27.237,45.91,257,182,4,1,256,49,301,4.14e-67,216
NP_116764.2,gi|960988951|ref|XP_014809874.1|,32.700,50.95,263,158,6,1,255,231,482,4.22e-67,222
NP_116764.2,gi|683893920|ref|XP_009099501.1|,27.237,45.91,257,182,4,1,256,48,300,4.28e-67,216
NP_116764.2,gi|544434100|ref|XP_005555718.1|;gi|966944561|ref|XP_014994504.1|;gi|966944563|ref|XP_014994505.1|;gi|982249784|ref|XP_015306027.1|,27.237,44.75,257,183,4,1,256,8,261,4.33e-67,215
NP_116764.2,gi|928029275|ref|XP_013863027.1|,32.031,50.78,256,163,5,1,255,36,281,4.33e-67,216
NP_116764.2,gi|602663647|ref|XP_007437451.1|,27.626,45.53,257,182,4,1,256,56,309,4.37e-67,217
NP_116764.2,gi|1149862605|ref|XP_020140106.1|;gi|1149862607|ref|XP_020140107.1|,28.405,45.53,257,180,4,1,256,19,272,4.38e-67,215
NP_116764.2,gi|511847527|ref|XP_004748145.1|;gi|859778844|ref|XP_012909445.1|,28.016,44.36,257,181,4,1,256,16,269,4.45e-67,215
NP_116764.2,gi|1126236531|ref|XP_011235862.2|,29.688,49.61,256,163,4,1,255,51,290,4.47e-67,216
NP_116764.2,gi|929455370|ref|XP_014120909.1|,30.078,48.83,256,171,4,1,256,49,296,4.47e-67,216
NP_116764.2,gi|57163881|ref|NP_001009338.1|,29.688,48.83,256,163,4,1,255,37,276,4.51e-67,215
NP_116764.2,gi|1117376247|ref|XP_019377506.1|,28.016,44.75,257,181,4,1,256,46,299,4.59e-67,216
NP_116764.2,gi|542151660|ref|XP_005484737.1|,30.078,48.83,256,171,4,1,256,48,295,4.84e-67,216
NP_116764.2,gi|641720880|ref|XP_008150114.1|,28.516,50.00,256,166,4,1,255,37,276,4.86e-67,215
NP_116764.2,gi|78369394|ref|NP_001030496.1|;gi|555968518|ref|XP_005896294.1|;gi|742196792|ref|XP_010856850.1|,26.848,43.97,257,184,4,1,256,37,290,4.95e-67,216
NP_116764.2,gi|1079740658|ref|XP_018539675.1|,28.405,44.75,257,177,4,1,256,49,299,4.96e-67,216
NP_116764.2,gi|1131282394|ref|XP_019817877.1|,26.848,43.97,257,184,4,1,256,37,290,5.06e-67,216
NP_116764.2,gi|1025476508|ref|XP_016517373.1|;gi|1025476510|ref|XP_016517374.1|,31.102,49.61,254,164,5,3,255,1,244,5.07e-67,214
NP_116764.2,gi|959061399|ref|XP_014733799.1|,29.183,46.30,257,177,4,1,256,49,301,5.14e-67,216
NP_116764.2,gi|803081555|ref|XP_012034906.1|,27.237,44.36,257,183,4,1,256,19,272,5.16e-67,215
NP_116764.2,gi|346227169|ref|NP_001230975.1|;gi|625181651|ref|XP_007639414.1|,29.688,49.61,256,163,4,1,255,37,276,5.19e-67,215
